iteration,score,hiscore,hireward
546,0,2,0.808740234375
547,0,2,0.808740234375
548,0,2,0.808740234375
549,1,2,0.808740234375
550,0,2,0.808740234375
551,0,2,0.808740234375
552,0,2,0.808740234375
553,0,2,0.808740234375
554,0,2,0.808740234375
555,0,2,0.808740234375
556,0,2,0.808740234375
557,0,2,0.808740234375
558,0,2,0.808740234375
559,0,2,0.808740234375
560,0,2,0.808740234375
561,0,2,0.808740234375
562,0,2,0.808740234375
563,0,2,0.808740234375
564,0,2,0.808740234375
565,0,2,0.808740234375
566,0,2,0.808740234375
567,1,2,0.808740234375
568,0,2,0.808740234375
569,0,2,0.808740234375
570,0,2,0.808740234375
571,0,2,0.808740234375
572,0,2,0.808740234375
573,0,2,0.808740234375
574,0,2,0.808740234375
575,0,2,0.808740234375
576,0,2,0.808740234375
577,0,2,0.808740234375
578,0,2,0.808740234375
579,0,2,0.808740234375
580,1,2,0.808740234375
581,0,2,0.808740234375
582,0,2,0.808740234375
583,0,2,0.808740234375
584,0,2,0.808740234375
585,0,2,0.808740234375
586,0,2,0.808740234375
587,0,2,0.808740234375
588,2,2,0.808740234375
589,0,2,0.808740234375
590,0,2,0.808740234375
591,0,2,0.808740234375
592,0,2,0.808740234375
593,0,2,0.808740234375
594,1,2,0.808740234375
595,0,2,0.808740234375
596,1,2,0.808740234375
597,0,2,0.808740234375
598,0,2,0.808740234375
599,0,2,0.808740234375
600,0,2,0.808740234375
601,0,2,0.808740234375
602,0,2,0.808740234375
603,1,2,0.808740234375
604,0,2,0.808740234375
605,0,2,0.808740234375
606,0,2,0.808740234375
607,0,2,0.808740234375
608,0,2,0.808740234375
609,0,2,0.808740234375
610,0,2,0.808740234375
611,0,2,0.808740234375
612,0,2,0.808740234375
613,0,2,0.808740234375
614,0,2,0.808740234375
615,0,2,0.808740234375
616,0,2,0.808740234375
617,1,2,0.808740234375
618,0,2,0.808740234375
619,0,2,0.808740234375
620,0,2,0.808740234375
621,0,2,0.808740234375
622,1,2,0.808740234375
623,0,2,0.808740234375
624,0,2,0.808740234375
625,1,2,0.808740234375
626,0,2,0.808740234375
627,2,2,0.808740234375
628,0,2,0.808740234375
629,0,2,0.808740234375
630,0,2,0.808740234375
631,1,2,0.808740234375
632,0,2,0.808740234375
633,0,2,0.808740234375
634,0,2,0.808740234375
635,0,2,0.808740234375
636,0,2,0.808740234375
637,0,2,0.808740234375
638,0,2,0.808740234375
639,0,2,0.808740234375
640,0,2,0.808740234375
641,0,2,0.808740234375
642,0,2,0.808740234375
643,0,2,0.808740234375
644,0,2,0.808740234375
645,0,2,0.808740234375
646,0,2,0.808740234375
647,0,2,0.808740234375
648,0,2,0.808740234375
649,0,2,0.808740234375
650,0,2,0.808740234375
651,0,2,0.808740234375
652,0,2,0.808740234375
653,0,2,0.808740234375
654,0,2,0.808740234375
655,0,2,0.808740234375
656,0,2,0.808740234375
657,0,2,0.808740234375
658,0,2,0.808740234375
659,0,2,0.808740234375
660,0,2,0.808740234375
661,0,2,0.808740234375
662,0,2,0.808740234375
663,0,2,0.808740234375
664,0,2,0.808740234375
665,0,2,0.808740234375
666,0,2,0.808740234375
667,0,2,0.808740234375
668,1,2,0.808740234375
669,0,2,0.808740234375
670,0,2,0.808740234375
671,0,2,0.808740234375
672,0,2,0.808740234375
673,1,2,0.808740234375
674,0,2,0.808740234375
675,0,2,0.808740234375
676,0,2,0.808740234375
677,0,2,0.808740234375
678,0,2,0.808740234375
679,1,2,0.808740234375
680,0,2,0.808740234375
681,0,2,0.808740234375
682,0,2,0.808740234375
683,0,2,0.808740234375
684,0,2,0.808740234375
685,0,2,0.808740234375
686,0,2,0.808740234375
687,0,2,0.808740234375
688,0,2,0.808740234375
689,0,2,0.808740234375
690,0,2,0.808740234375
691,0,2,0.808740234375
692,0,2,0.808740234375
693,0,2,0.808740234375
694,0,2,0.808740234375
695,0,2,0.808740234375
696,0,2,0.808740234375
697,0,2,0.808740234375
698,0,2,0.808740234375
699,0,2,0.808740234375
700,0,2,0.808740234375
701,0,2,0.808740234375
702,0,2,0.808740234375
703,0,2,0.808740234375
704,0,2,0.808740234375
705,0,2,0.808740234375
706,0,2,0.808740234375
707,0,2,0.808740234375
708,0,2,0.808740234375
709,0,2,0.808740234375
710,0,2,0.808740234375
711,0,2,0.808740234375
712,0,2,0.808740234375
713,0,2,0.808740234375
714,0,2,0.808740234375
715,0,2,0.808740234375
716,0,2,0.808740234375
717,0,2,0.808740234375
718,0,2,0.808740234375
719,0,2,0.808740234375
720,0,2,0.808740234375
721,0,2,0.808740234375
722,0,2,0.808740234375
723,0,2,0.808740234375
724,1,2,0.808740234375
725,0,2,0.808740234375
726,0,2,0.808740234375
727,0,2,0.808740234375
728,0,2,0.808740234375
729,0,2,0.808740234375
730,0,2,0.808740234375
731,1,2,0.808740234375
732,0,2,0.808740234375
733,1,2,0.808740234375
734,1,2,0.808740234375
735,0,2,0.808740234375
736,0,2,0.808740234375
737,0,2,0.808740234375
738,0,2,0.808740234375
739,0,2,0.808740234375
740,0,2,0.808740234375
741,1,2,0.808740234375
742,0,2,0.808740234375
743,0,2,0.808740234375
744,0,2,0.808740234375
745,0,2,0.808740234375
746,0,2,0.808740234375
747,0,2,0.808740234375
748,0,2,0.808740234375
749,0,2,0.808740234375
750,0,2,0.808740234375
751,0,2,0.808740234375
752,0,2,0.808740234375
753,0,2,0.808740234375
754,0,2,0.808740234375
755,0,2,0.808740234375
756,0,2,0.808740234375
757,0,2,0.808740234375
758,0,2,0.808740234375
759,0,2,0.808740234375
760,0,2,0.808740234375
761,0,2,0.808740234375
762,0,2,0.808740234375
763,0,2,0.808740234375
764,0,2,0.808740234375
765,0,2,0.808740234375
766,0,2,0.808740234375
767,0,2,0.808740234375
768,0,2,0.808740234375
769,0,2,0.808740234375
770,0,2,0.808740234375
771,0,2,0.808740234375
772,0,2,0.808740234375
773,0,2,0.808740234375
774,0,2,0.808740234375
775,0,2,0.808740234375
776,0,2,0.808740234375
777,0,2,0.808740234375
778,0,2,0.808740234375
779,0,2,0.808740234375
780,0,2,0.808740234375
781,0,2,0.808740234375
782,0,2,0.808740234375
783,0,2,0.808740234375
784,0,2,0.808740234375
785,1,2,0.808740234375
786,0,2,0.808740234375
787,0,2,0.808740234375
788,0,2,0.808740234375
789,0,2,0.808740234375
790,0,2,0.808740234375
791,0,2,0.808740234375
792,0,2,0.808740234375
793,0,2,0.808740234375
794,0,2,0.808740234375
795,0,2,0.808740234375
796,0,2,0.808740234375
797,0,2,0.808740234375
798,1,2,0.808740234375
799,0,2,0.808740234375
800,0,2,0.808740234375
801,0,2,0.808740234375
802,0,2,0.808740234375
803,0,2,0.808740234375
804,0,2,0.808740234375
805,0,2,0.808740234375
806,0,2,0.808740234375
807,0,2,0.808740234375
808,0,2,0.808740234375
809,0,2,0.808740234375
810,0,2,0.808740234375
811,0,2,0.808740234375
812,0,2,0.808740234375
813,0,2,0.808740234375
814,0,2,0.808740234375
815,0,2,0.808740234375
816,0,2,0.808740234375
817,0,2,0.808740234375
818,0,2,0.808740234375
819,1,2,0.808740234375
820,0,2,0.808740234375
821,0,2,0.808740234375
822,0,2,0.808740234375
823,0,2,0.808740234375
824,0,2,0.808740234375
825,0,2,0.808740234375
826,0,2,0.808740234375
827,0,2,0.808740234375
828,0,2,0.808740234375
829,0,2,0.808740234375
830,1,2,0.808740234375
831,0,2,0.808740234375
832,0,2,0.808740234375
833,0,2,0.808740234375
