iteration,score,hiscore,hireward
182,0,2,0.9375
183,0,2,0.9375
184,0,2,0.9375
185,0,2,0.9375
186,0,2,0.9375
187,0,2,0.9375
188,0,2,0.9375
189,0,2,0.9375
190,0,2,0.9375
191,1,2,0.9375
192,0,2,0.9375
193,0,2,0.9375
194,0,2,0.9375
195,0,2,0.9375
196,0,2,0.9375
197,0,2,0.9375
198,0,2,0.9375
199,0,2,0.9375
200,0,2,0.9375
201,0,2,0.9375
202,0,2,0.9375
203,0,2,0.9375
204,0,2,0.9375
205,1,2,0.9375
206,0,2,0.9375
207,0,2,0.9375
208,0,2,0.9375
209,0,2,0.9375
210,0,2,0.9375
211,0,2,0.9375
212,0,2,0.9375
213,0,2,0.9375
214,0,2,0.9375
215,0,2,0.9375
216,0,2,0.9375
217,0,2,0.9375
218,0,2,0.9375
219,0,2,0.9375
220,0,2,0.9375
221,0,2,0.9375
222,0,2,0.9375
223,1,2,0.9375
224,0,2,0.9375
225,0,2,0.9375
226,0,2,0.9375
227,0,2,0.9375
228,0,2,0.9375
229,0,2,0.9375
230,0,2,0.9375
231,0,2,0.9375
232,0,2,0.9375
233,0,2,0.9375
234,0,2,0.9375
235,0,2,0.9375
236,0,2,0.9375
237,0,2,0.9375
238,0,2,0.9375
239,0,2,0.9375
240,1,2,0.9375
241,0,2,0.9375
242,0,2,0.9375
243,0,2,0.9375
244,0,2,0.9375
245,0,2,0.9375
246,0,2,0.9375
247,0,2,0.9375
248,0,2,0.9375
249,0,2,0.9375
250,0,2,0.9375
251,0,2,0.9375
252,0,2,0.9375
253,0,2,0.9375
254,0,2,0.9375
255,0,2,0.9375
256,0,2,0.9375
257,0,2,0.9375
258,0,2,0.9375
259,0,2,0.9375
260,0,2,0.9375
261,0,2,0.9375
262,0,2,0.9375
263,0,2,0.9375
264,0,2,0.9375
265,0,2,0.9375
266,0,2,0.9375
267,0,2,0.9375
268,0,2,0.9375
269,0,2,0.9375
270,1,2,0.9375
271,0,2,0.9375
272,0,2,0.9375
273,0,2,0.9375
274,0,2,0.9375
275,0,2,0.9375
276,0,2,0.9375
277,0,2,0.9375
278,0,2,0.9375
279,0,2,0.9375
280,2,2,0.9375
281,0,2,0.9375
282,0,2,0.9375
283,0,2,0.9375
284,0,2,0.9375
285,0,2,0.9375
286,0,2,0.9375
287,0,2,0.9375
288,0,2,0.9375
289,0,2,0.9375
290,0,2,0.9375
291,0,2,0.9375
292,2,2,0.9375
293,0,2,0.9375
294,0,2,0.9375
295,0,2,0.9375
296,0,2,0.9375
297,0,2,0.9375
298,0,2,0.9375
299,0,2,0.9375
300,0,2,0.9375
301,0,2,0.9375
302,0,2,0.9375
303,0,2,0.9375
304,0,2,0.9375
305,0,2,0.9375
306,0,2,0.9375
307,0,2,0.9375
308,1,2,0.9375
309,0,2,0.9375
310,1,2,0.9375
311,0,2,0.9375
312,0,2,0.9375
313,2,2,0.9375
314,0,2,0.9375
315,1,2,0.9375
316,0,2,0.9375
317,0,2,0.9375
318,0,2,0.9375
319,0,2,0.9375
320,0,2,0.9375
321,1,2,0.9375
322,0,2,0.9375
323,0,2,0.9375
324,0,2,0.9375
325,0,2,0.9375
326,0,2,0.9375
327,0,2,0.9375
328,0,2,0.9375
329,0,2,0.9375
330,0,2,0.9375
331,0,2,0.9375
332,0,2,0.9375
333,0,2,0.9375
334,0,2,0.9375
335,0,2,0.9375
336,0,2,0.9375
337,0,2,0.9375
338,0,2,0.9375
339,0,2,0.9375
340,0,2,0.9375
341,0,2,0.9375
342,0,2,0.9375
343,0,2,0.9375
344,0,2,0.9375
345,0,2,0.9375
346,0,2,0.9375
347,0,2,0.9375
348,0,2,0.9375
349,0,2,0.9375
350,0,2,0.9375
351,0,2,0.9375
352,0,2,0.9375
353,0,2,0.9375
354,0,2,0.9375
355,0,2,0.9375
356,0,2,0.9375
357,0,2,0.9375
358,0,2,0.9375
359,0,2,0.9375
360,0,2,0.9375
361,1,2,0.9375
362,0,2,0.9375
363,0,2,0.9375
364,0,2,0.9375
365,0,2,0.9375
366,1,2,0.9375
367,0,2,0.9375
368,0,2,0.9375
369,0,2,0.9375
370,0,2,0.9375
371,0,2,0.9375
372,0,2,0.9375
373,0,2,0.9375
374,0,2,0.9375
375,0,2,0.9375
376,0,2,0.9375
377,0,2,0.9375
378,0,2,0.9375
379,0,2,0.9375
380,0,2,0.9375
381,0,2,0.9375
382,0,2,0.9375
383,0,2,0.9375
384,0,2,0.9375
385,0,2,0.9375
386,0,2,0.9375
387,0,2,0.9375
388,0,2,0.9375
389,0,2,0.9375
390,1,2,0.9375
391,0,2,0.9375
392,0,2,0.9375
393,0,2,0.9375
394,0,2,0.9375
395,0,2,0.9375
396,0,2,0.9375
397,0,2,0.9375
398,0,2,0.9375
399,0,2,0.9375
400,0,2,0.9375
401,0,2,0.9375
402,0,2,0.9375
403,0,2,0.9375
404,0,2,0.9375
405,0,2,0.9375
406,0,2,0.9375
407,0,2,0.9375
408,0,2,0.9375
409,0,2,0.9375
410,0,2,0.9375
411,0,2,0.9375
412,0,2,0.9375
413,0,2,0.9375
414,0,2,0.9375
415,0,2,0.9375
416,1,2,0.9375
417,0,2,0.9375
418,0,2,0.9375
419,0,2,0.9375
420,0,2,0.9375
421,0,2,0.9375
422,0,2,0.9375
423,1,2,0.9375
424,0,2,0.9375
425,0,2,0.9375
426,0,2,0.9375
427,0,2,0.9375
428,0,2,0.9375
429,0,2,0.9375
430,0,2,0.9375
431,0,2,0.9375
432,0,2,0.9375
433,0,2,0.9375
434,0,2,0.9375
435,0,2,0.9375
436,0,2,0.9375
437,0,2,0.9375
438,0,2,0.9375
439,0,2,0.9375
440,0,2,0.9375
441,0,2,0.9375
442,0,2,0.9375
443,1,2,0.9375
444,0,2,0.9375
445,0,2,0.9375
446,0,2,0.9375
447,0,2,0.9375
448,1,2,0.9375
449,0,2,0.9375
450,0,2,0.9375
451,0,2,0.9375
452,0,2,0.9375
453,0,2,0.9375
454,0,2,0.9375
455,0,2,0.9375
456,0,2,0.9375
457,0,2,0.9375
458,0,2,0.9375
459,0,2,0.9375
460,0,2,0.9375
461,0,2,0.9375
462,0,2,0.9375
463,1,2,0.9375
464,0,2,0.9375
465,0,2,0.9375
466,0,2,0.9375
467,0,2,0.9375
468,0,2,0.9375
469,0,2,0.9375
470,0,2,0.9375
471,0,2,0.9375
472,0,2,0.9375
473,0,2,0.9375
474,0,2,0.9375
475,0,2,0.9375
476,0,2,0.9375
477,0,2,0.9375
478,0,2,0.9375
479,0,2,0.9375
480,0,2,0.9375
481,0,2,0.9375
482,0,2,0.9375
483,0,2,0.9375
484,0,2,0.9375
485,0,2,0.9375
486,0,2,0.9375
487,0,2,0.9375
488,0,2,0.9375
489,0,2,0.9375
490,0,2,0.9375
491,0,2,0.9375
492,0,2,0.9375
493,0,2,0.9375
494,0,2,0.9375
495,0,2,0.9375
496,0,2,0.9375
497,2,2,0.9375
498,0,2,0.9375
499,0,2,0.9375
500,0,2,0.9375
501,0,2,0.9375
502,0,2,0.9375
503,0,2,0.9375
504,0,2,0.9375
505,0,2,0.9375
506,0,2,0.9375
507,0,2,0.9375
508,0,2,0.9375
509,0,2,0.9375
510,0,2,0.9375
511,0,2,0.9375
512,0,2,0.9375
513,0,2,0.9375
514,0,2,0.9375
515,1,2,0.9375
516,0,2,0.9375
517,0,2,0.9375
518,0,2,0.9375
519,0,2,0.9375
520,0,2,0.9375
521,1,2,0.9375
522,0,2,0.9375
523,0,2,0.9375
524,0,2,0.9375
525,0,2,0.9375
526,0,2,0.9375
527,0,2,0.9375
528,0,2,0.9375
529,0,2,0.9375
530,0,2,0.9375
531,0,2,0.9375
532,0,2,0.9375
533,0,2,0.9375
534,0,2,0.9375
535,0,2,0.9375
536,0,2,0.9375
537,1,2,0.9375
538,0,2,0.9375
539,0,2,0.9375
540,0,2,0.9375
541,0,2,0.9375
542,0,2,0.9375
543,0,2,0.9375
544,0,2,0.9375
545,0,2,0.9375
546,0,2,0.9375
547,0,2,0.9375
548,0,2,0.9375
549,0,2,0.9375
550,0,2,0.9375
551,0,2,0.9375
552,0,2,0.9375
553,0,2,0.9375
554,0,2,0.9375
555,0,2,0.9375
556,0,2,0.9375
557,0,2,0.9375
558,0,2,0.9375
559,0,2,0.9375
560,0,2,0.9375
561,0,2,0.9375
562,0,2,0.9375
563,0,2,0.9375
564,0,2,0.9375
565,0,2,0.9375
566,0,2,0.9375
567,0,2,0.9375
568,0,2,0.9375
569,0,2,0.9375
570,0,2,0.9375
571,0,2,0.9375
572,0,2,0.9375
573,0,2,0.9375
574,0,2,0.9375
575,0,2,0.9375
576,0,2,0.9375
577,0,2,0.9375
578,0,2,0.9375
579,0,2,0.9375
580,0,2,0.9375
581,0,2,0.9375
582,0,2,0.9375
583,0,2,0.9375
584,0,2,0.9375
585,0,2,0.9375
586,0,2,0.9375
587,0,2,0.9375
588,0,2,0.9375
589,1,2,0.9375
590,0,2,0.9375
591,0,2,0.9375
592,0,2,0.9375
593,0,2,0.9375
594,0,2,0.9375
595,0,2,0.9375
596,0,2,0.9375
597,0,2,0.9375
598,0,2,0.9375
599,0,2,0.9375
600,0,2,0.9375
601,0,2,0.9375
602,1,2,0.9375
603,0,2,0.9375
604,0,2,0.9375
605,0,2,0.9375
606,1,2,0.9375
607,0,2,0.9375
608,0,2,0.9375
609,0,2,0.9375
610,0,2,0.9375
611,1,2,0.9375
612,0,2,0.9375
613,0,2,0.9375
614,0,2,0.9375
615,0,2,0.9375
616,1,2,0.9375
617,0,2,0.9375
618,0,2,0.9375
619,0,2,0.9375
620,0,2,0.9375
621,0,2,0.9375
622,1,2,0.9375
623,0,2,0.9375
624,0,2,0.9375
625,0,2,0.9375
626,0,2,0.9375
627,1,2,0.9375
628,0,2,0.9375
629,0,2,0.9375
630,0,2,0.9375
631,1,2,0.9375
632,0,2,0.9375
633,0,2,0.9375
634,0,2,0.9375
635,0,2,0.9375
636,0,2,0.9375
637,0,2,0.9375
638,0,2,0.9375
639,0,2,0.9375
640,0,2,0.9375
641,0,2,0.9375
642,0,2,0.9375
643,0,2,0.9375
644,0,2,0.9375
645,0,2,0.9375
646,0,2,0.9375
647,0,2,0.9375
648,0,2,0.9375
649,0,2,0.9375
650,0,2,0.9375
651,0,2,0.9375
652,0,2,0.9375
653,1,2,0.9375
654,0,2,0.9375
655,0,2,0.9375
656,0,2,0.9375
657,0,2,0.9375
658,0,2,0.9375
659,0,2,0.9375
660,0,2,0.9375
661,0,2,0.9375
662,1,2,0.9375
663,0,2,0.9375
664,0,2,0.9375
665,0,2,0.9375
666,0,2,0.9375
667,0,2,0.9375
668,0,2,0.9375
669,0,2,0.9375
670,0,2,0.9375
671,0,2,0.9375
672,0,2,0.9375
673,0,2,0.9375
674,0,2,0.9375
675,0,2,0.9375
676,0,2,0.9375
677,0,2,0.9375
678,0,2,0.9375
679,0,2,0.9375
680,0,2,0.9375
681,0,2,0.9375
682,0,2,0.9375
683,0,2,0.9375
684,0,2,0.9375
685,0,2,0.9375
686,0,2,0.9375
687,0,2,0.9375
688,1,2,0.9375
689,0,2,0.9375
690,0,2,0.9375
691,0,2,0.9375
692,0,2,0.9375
693,0,2,0.9375
694,0,2,0.9375
695,0,2,0.9375
696,0,2,0.9375
697,0,2,0.9375
698,0,2,0.9375
699,0,2,0.9375
700,0,2,0.9375
701,1,2,0.9375
702,0,2,0.9375
703,0,2,0.9375
704,0,2,0.9375
705,0,2,0.9375
706,0,2,0.9375
707,0,2,0.9375
708,0,2,0.9375
709,0,2,0.9375
710,0,2,0.9375
711,0,2,0.9375
712,0,2,0.9375
713,0,2,0.9375
714,0,2,0.9375
715,0,2,0.9375
716,0,2,0.9375
717,1,2,0.9375
718,0,2,0.9375
719,0,2,0.9375
720,0,2,0.9375
721,1,2,0.9375
722,0,2,0.9375
723,0,2,0.9375
724,0,2,0.9375
725,0,2,0.9375
726,0,2,0.9375
727,0,2,0.9375
728,0,2,0.9375
729,0,2,0.9375
730,0,2,0.9375
731,0,2,0.9375
732,0,2,0.9375
733,0,2,0.9375
734,0,2,0.9375
735,1,2,0.9375
736,0,2,0.9375
737,0,2,0.9375
738,0,2,0.9375
739,0,2,0.9375
740,0,2,0.9375
741,0,2,0.9375
742,0,2,0.9375
743,0,2,0.9375
744,0,2,0.9375
745,0,2,0.9375
746,1,2,0.9375
747,0,2,0.9375
748,1,2,0.9375
749,0,2,0.9375
750,0,2,0.9375
751,0,2,0.9375
752,0,2,0.9375
753,0,2,0.9375
754,0,2,0.9375
755,0,2,0.9375
756,0,2,0.9375
757,0,2,0.9375
758,1,2,0.9375
759,0,2,0.9375
760,0,2,0.9375
761,0,2,0.9375
762,0,2,0.9375
763,0,2,0.9375
764,0,2,0.9375
765,0,2,0.9375
766,0,2,0.9375
767,0,2,0.9375
768,0,2,0.9375
769,0,2,0.9375
770,1,2,0.9375
771,0,2,0.9375
772,2,2,0.9375
773,0,2,0.9375
774,0,2,0.9375
775,0,2,0.9375
776,0,2,0.9375
777,0,2,0.9375
778,1,2,0.9375
779,0,2,0.9375
780,0,2,0.9375
781,0,2,0.9375
782,1,2,0.9375
783,0,2,0.9375
784,2,2,0.9375
785,0,2,0.9375
786,0,2,0.9375
787,0,2,0.9375
788,0,2,0.9375
789,0,2,0.9375
790,0,2,0.9375
791,0,2,0.9375
792,0,2,0.9375
793,0,2,0.9375
794,1,2,0.9375
795,0,2,0.9375
796,0,2,0.9375
797,0,2,0.9375
798,0,2,0.9375
799,0,2,0.9375
800,0,2,0.9375
801,0,2,0.9375
802,0,2,0.9375
803,0,2,0.9375
804,0,2,0.9375
805,0,2,0.9375
806,0,2,0.9375
807,1,2,0.957945
808,0,2,0.957945
809,0,2,0.957945
810,0,2,0.957945
811,0,2,0.957945
812,0,2,0.957945
813,0,2,0.957945
814,0,2,0.957945
815,0,2,0.957945
816,1,2,0.957945
817,0,2,0.957945
818,0,2,0.957945
819,0,2,0.957945
820,0,2,0.957945
821,0,2,0.957945
822,0,2,0.957945
823,0,2,0.957945
824,1,2,0.957945
825,0,2,0.957945
826,0,2,0.957945
827,0,2,0.957945
828,0,2,0.957945
829,0,2,0.957945
830,0,2,0.957945
831,0,2,0.957945
832,0,2,0.957945
833,0,2,0.957945
834,0,2,0.957945
835,1,2,0.957945
836,0,2,0.957945
837,0,2,0.957945
838,0,2,0.957945
839,0,2,0.957945
840,0,2,0.957945
841,1,2,0.957945
842,0,2,0.957945
843,0,2,0.957945
844,0,2,0.957945
845,0,2,0.957945
846,0,2,0.957945
847,0,2,0.957945
848,0,2,0.957945
849,0,2,0.957945
850,0,2,0.957945
851,0,2,0.957945
852,0,2,0.957945
853,0,2,0.957945
854,0,2,0.957945
855,0,2,0.957945
856,0,2,0.957945
857,0,2,0.957945
858,0,2,0.957945
859,0,2,0.957945
860,0,2,0.957945
861,0,2,0.957945
862,0,2,0.957945
863,0,2,0.957945
864,0,2,0.957945
865,0,2,0.957945
866,0,2,0.957945
867,0,2,0.957945
868,0,2,0.957945
869,1,2,0.957945
870,0,2,0.957945
871,0,2,0.957945
872,0,2,0.957945
873,0,2,0.957945
874,0,2,0.957945
875,0,2,0.957945
876,0,2,0.957945
877,0,2,0.957945
878,0,2,0.957945
879,0,2,0.957945
880,0,2,0.957945
881,0,2,0.957945
882,0,2,0.957945
883,0,2,0.957945
884,0,2,0.957945
885,0,2,0.957945
886,0,2,0.957945
887,0,2,0.957945
888,0,2,0.957945
889,0,2,0.957945
890,0,2,0.957945
891,0,2,0.957945
892,0,2,0.957945
893,0,2,0.957945
894,0,2,0.957945
895,0,2,0.957945
896,1,2,0.957945
897,0,2,0.957945
898,0,2,0.957945
899,1,2,0.957945
900,0,2,0.957945
901,0,2,0.957945
902,1,2,0.957945
903,0,2,0.957945
904,1,2,0.957945
905,0,2,0.957945
906,0,2,0.957945
907,1,2,0.957945
908,0,2,0.957945
909,1,2,0.957945
910,0,2,0.957945
911,0,2,0.957945
912,0,2,0.957945
913,0,2,0.957945
914,0,2,0.957945
915,0,2,0.957945
916,0,2,0.957945
917,0,2,0.957945
918,0,2,0.957945
919,0,2,0.957945
920,0,2,0.957945
921,0,2,0.957945
922,0,2,0.957945
923,0,2,0.957945
924,0,2,0.957945
925,0,2,0.957945
926,0,2,0.957945
927,0,2,0.957945
928,0,2,0.957945
929,0,2,0.957945
930,2,2,0.957945
931,0,2,0.957945
932,0,2,0.957945
933,0,2,0.957945
934,0,2,0.957945
935,0,2,0.957945
936,0,2,0.957945
937,0,2,0.957945
938,0,2,0.957945
939,0,2,0.957945
940,1,2,0.957945
941,0,2,0.957945
942,0,2,0.957945
943,0,2,0.957945
944,1,2,0.957945
945,0,2,0.957945
946,0,2,0.957945
947,0,2,0.957945
948,0,2,0.957945
949,0,2,0.957945
950,0,2,0.957945
951,0,2,0.957945
952,0,2,0.957945
953,0,2,0.957945
954,0,2,0.957945
955,0,2,0.957945
956,0,2,0.957945
957,0,2,0.957945
958,0,2,0.957945
959,0,2,0.957945
960,0,2,0.957945
961,0,2,0.957945
962,0,2,0.957945
963,0,2,0.957945
964,0,2,0.957945
965,0,2,0.957945
966,0,2,0.957945
967,0,2,0.957945
968,0,2,0.957945
969,0,2,0.957945
970,0,2,0.957945
971,0,2,0.957945
972,0,2,0.957945
973,0,2,0.957945
974,0,2,0.957945
975,0,2,0.957945
976,0,2,0.957945
977,0,2,0.957945
978,0,2,0.957945
979,0,2,0.957945
980,0,2,0.957945
981,0,2,0.957945
982,0,2,0.957945
983,0,2,0.957945
984,0,2,0.957945
985,0,2,0.957945
986,0,2,0.957945
987,0,2,0.957945
988,0,2,0.957945
989,0,2,0.957945
990,0,2,0.957945
991,0,2,0.957945
992,0,2,0.957945
993,0,2,0.957945
994,0,2,0.957945
995,0,2,0.957945
996,0,2,0.957945
997,0,2,0.957945
998,0,2,0.957945
999,0,2,0.957945
1000,0,2,0.957945
1001,0,2,0.957945
1002,0,2,0.957945
1003,0,2,0.957945
1004,0,2,0.957945
1005,0,2,0.957945
1006,0,2,0.957945
1007,0,2,0.957945
1008,0,2,0.957945
1009,0,2,0.957945
1010,0,2,0.957945
1011,0,2,0.957945
1012,0,2,0.957945
1013,1,2,0.957945
1014,1,2,0.957945
1015,0,2,0.957945
1016,1,2,0.957945
1017,0,2,0.957945
1018,0,2,0.957945
1019,1,2,0.957945
1020,1,2,0.957945
1021,0,2,0.957945
1022,1,2,0.957945
1023,0,2,0.957945
1024,0,2,0.957945
1025,0,2,0.957945
1026,0,2,0.957945
1027,0,2,0.957945
1028,0,2,0.957945
1029,0,2,0.957945
1030,0,2,0.957945
1031,0,2,0.957945
1032,0,2,0.957945
1033,0,2,0.957945
1034,0,2,0.957945
1035,0,2,0.957945
1036,0,2,0.957945
1037,0,2,0.957945
1038,0,2,0.957945
1039,0,2,0.957945
1040,0,2,0.957945
1041,0,2,0.957945
1042,0,2,0.957945
1043,0,2,0.957945
1044,0,2,0.957945
1045,0,2,0.957945
1046,0,2,0.957945
1047,0,2,0.957945
1048,0,2,0.957945
1049,0,2,0.957945
1050,0,2,0.957945
1051,0,2,0.957945
1052,0,2,0.957945
1053,0,2,0.957945
1054,0,2,0.957945
1055,0,2,0.957945
1056,0,2,0.957945
1057,0,2,0.957945
1058,0,2,0.957945
1059,0,2,0.957945
1060,0,2,0.957945
1061,0,2,0.957945
1062,0,2,0.957945
1063,0,2,0.957945
1064,0,2,0.957945
1065,0,2,0.957945
1066,0,2,0.957945
1067,0,2,0.957945
1068,0,2,0.957945
1069,0,2,0.957945
1070,0,2,0.957945
1071,1,2,0.957945
1072,0,2,0.957945
1073,0,2,0.957945
1074,0,2,0.957945
1075,0,2,0.957945
1076,0,2,0.957945
1077,0,2,0.957945
1078,0,2,0.957945
1079,1,2,0.957945
1080,0,2,0.957945
1081,0,2,0.957945
1082,0,2,0.957945
1083,0,2,0.957945
1084,0,2,0.957945
1085,0,2,0.957945
1086,0,2,0.957945
1087,0,2,0.957945
1088,0,2,0.957945
1089,0,2,0.957945
1090,0,2,0.957945
1091,0,2,0.957945
1092,0,2,0.957945
1093,0,2,0.957945
1094,0,2,0.957945
1095,0,2,0.957945
1096,0,2,0.957945
1097,0,2,0.957945
1098,1,2,0.957945
1099,0,2,0.957945
1100,0,2,0.957945
1101,0,2,0.957945
1102,0,2,0.957945
1103,0,2,0.957945
1104,0,2,0.957945
1105,0,2,0.957945
1106,1,2,0.957945
1107,0,2,0.957945
1108,0,2,0.957945
1109,0,2,0.957945
1110,0,2,0.957945
1111,0,2,0.957945
1112,0,2,0.957945
1113,0,2,0.957945
1114,0,2,0.957945
1115,0,2,0.957945
1116,0,2,0.957945
1117,0,2,0.957945
1118,0,2,0.957945
1119,0,2,0.957945
1120,0,2,0.957945
1121,0,2,0.957945
1122,0,2,0.957945
1123,1,2,0.957945
1124,0,2,0.957945
1125,0,2,0.957945
1126,1,2,0.957945
1127,0,2,0.957945
1128,0,2,0.957945
1129,0,2,0.957945
1130,0,2,0.957945
1131,0,2,0.957945
1132,0,2,0.957945
1133,0,2,0.957945
1134,0,2,0.957945
1135,0,2,0.957945
1136,0,2,0.957945
1137,0,2,0.957945
1138,0,2,0.957945
1139,0,2,0.957945
1140,0,2,0.957945
1141,0,2,0.957945
1142,0,2,0.957945
1143,0,2,0.957945
1144,0,2,0.957945
1145,0,2,0.957945
1146,0,2,0.957945
1147,0,2,0.957945
1148,0,2,0.957945
1149,0,2,0.957945
1150,0,2,0.957945
1151,0,2,0.957945
1152,0,2,0.957945
1153,0,2,0.957945
1154,0,2,0.957945
1155,0,2,0.957945
1156,0,2,0.957945
1157,0,2,0.957945
1158,0,2,0.957945
1159,0,2,0.957945
1160,0,2,0.957945
1161,0,2,0.957945
1162,1,2,0.957945
1163,1,2,0.957945
1164,0,2,0.957945
1165,0,2,0.957945
1166,0,2,0.957945
1167,0,2,0.957945
1168,0,2,0.957945
1169,0,2,0.957945
1170,0,2,0.957945
1171,0,2,0.957945
1172,0,2,0.957945
1173,0,2,0.957945
1174,0,2,0.957945
1175,0,2,0.957945
1176,0,2,0.957945
1177,0,2,0.957945
1178,0,2,0.957945
1179,0,2,0.957945
1180,0,2,0.957945
1181,0,2,0.957945
1182,0,2,0.957945
1183,0,2,0.957945
1184,0,2,0.957945
1185,0,2,0.957945
1186,0,2,0.957945
1187,0,2,0.957945
1188,0,2,0.957945
1189,0,2,0.957945
1190,0,2,0.957945
1191,0,2,0.957945
1192,0,2,0.957945
1193,0,2,0.957945
1194,0,2,0.957945
1195,0,2,0.957945
1196,0,2,0.957945
1197,0,2,0.957945
1198,0,2,0.957945
1199,0,2,0.957945
1200,0,2,0.957945
1201,1,2,0.957945
1202,0,2,0.957945
1203,1,2,0.957945
1204,0,2,0.957945
1205,0,2,0.957945
1206,0,2,0.957945
1207,0,2,0.957945
1208,0,2,0.957945
1209,0,2,0.957945
1210,0,2,0.957945
1211,0,2,0.957945
1212,0,2,0.957945
1213,0,2,0.957945
1214,1,2,0.957945
1215,0,2,0.957945
1216,0,2,0.957945
1217,0,2,0.957945
1218,0,2,0.957945
1219,0,2,0.957945
1220,0,2,0.957945
1221,0,2,0.957945
1222,0,2,0.957945
1223,0,2,0.957945
1224,1,2,0.957945
1225,0,2,0.957945
1226,1,2,0.957945
1227,2,2,0.957945
1228,0,2,0.957945
1229,0,2,0.957945
1230,0,2,0.957945
1231,0,2,0.957945
1232,0,2,0.957945
1233,0,2,0.957945
1234,0,2,0.957945
1235,0,2,0.957945
1236,0,2,0.957945
1237,1,2,0.957945
1238,0,2,0.957945
1239,0,2,0.957945
1240,0,2,0.957945
1241,0,2,0.957945
1242,0,2,0.957945
1243,0,2,0.957945
1244,0,2,0.957945
1245,0,2,0.957945
1246,0,2,0.957945
1247,0,2,0.957945
1248,0,2,0.957945
1249,0,2,0.957945
1250,0,2,0.957945
1251,0,2,0.957945
1252,1,2,0.957945
1253,0,2,0.957945
1254,0,2,0.957945
1255,0,2,0.957945
1256,0,2,0.957945
1257,0,2,0.957945
