iteration,score,hiscore,hireward
384,0,2,0.7501056589524364
385,0,2,0.7501056589524364
386,0,2,0.7501056589524364
387,0,2,0.7501056589524364
388,0,2,0.7501056589524364
389,0,2,0.7501056589524364
390,0,2,0.7501056589524364
391,0,2,0.7501056589524364
392,0,2,0.7501056589524364
393,0,2,0.7501056589524364
394,0,2,0.7501056589524364
395,0,2,0.7501056589524364
396,0,2,0.7501056589524364
397,0,2,0.7501056589524364
398,0,2,0.7501056589524364
399,0,2,0.7501056589524364
400,0,2,0.7501056589524364
401,0,2,0.7501056589524364
402,0,2,0.7501056589524364
403,0,2,0.7501056589524364
404,0,2,0.7501056589524364
405,0,2,0.7501056589524364
406,0,2,0.7501056589524364
407,0,2,0.7501056589524364
408,0,2,0.7501056589524364
409,1,2,0.7501056589524364
410,1,2,0.7501056589524364
411,0,2,0.7501056589524364
412,0,2,0.7501056589524364
413,0,2,0.7501056589524364
414,0,2,0.7501056589524364
415,0,2,0.7501056589524364
416,0,2,0.7501056589524364
417,0,2,0.7501056589524364
418,0,2,0.7501056589524364
419,0,2,0.7501056589524364
420,0,2,0.7501056589524364
421,0,2,0.7501056589524364
422,0,2,0.7501056589524364
423,0,2,0.7501056589524364
424,0,2,0.7501056589524364
425,0,2,0.7501056589524364
426,1,2,0.7501056589524364
427,0,2,0.7501056589524364
428,0,2,0.7501056589524364
429,0,2,0.7501056589524364
430,0,2,0.7501056589524364
431,0,2,0.7501056589524364
432,0,2,0.7501056589524364
433,0,2,0.7501056589524364
434,0,2,0.7501056589524364
435,1,2,0.7501056589524364
436,0,2,0.7501056589524364
437,0,2,0.7501056589524364
438,0,2,0.7501056589524364
439,0,2,0.7501056589524364
440,0,2,0.7501056589524364
441,0,2,0.7501056589524364
442,0,2,0.7501056589524364
443,0,2,0.7501056589524364
444,0,2,0.7501056589524364
445,0,2,0.7501056589524364
446,1,2,0.78984375
447,0,2,0.78984375
448,0,2,0.78984375
449,0,2,0.78984375
450,0,2,0.78984375
451,1,2,0.78984375
452,1,2,0.78984375
453,0,2,0.78984375
454,0,2,0.78984375
455,0,2,0.78984375
456,0,2,0.78984375
457,0,2,0.78984375
458,0,2,0.78984375
459,0,2,0.78984375
460,0,2,0.78984375
461,0,2,0.78984375
462,0,2,0.78984375
463,0,2,0.78984375
464,0,2,0.78984375
465,0,2,0.78984375
466,0,2,0.78984375
467,1,2,0.78984375
468,1,2,0.78984375
469,0,2,0.78984375
470,2,2,0.78984375
471,0,2,0.78984375
472,0,2,0.78984375
473,0,2,0.78984375
474,0,2,0.78984375
475,0,2,0.78984375
476,0,2,0.78984375
477,0,2,0.78984375
478,1,2,0.78984375
479,0,2,0.78984375
480,0,2,0.78984375
481,0,2,0.78984375
482,0,2,0.78984375
483,0,2,0.78984375
484,0,2,0.78984375
485,1,2,0.78984375
486,0,2,0.78984375
487,0,2,0.78984375
488,1,2,0.78984375
489,0,2,0.78984375
490,0,2,0.78984375
491,0,2,0.78984375
492,0,2,0.78984375
493,0,2,0.78984375
494,0,2,0.78984375
495,0,2,0.78984375
496,0,2,0.78984375
497,0,2,0.78984375
498,0,2,0.78984375
499,0,2,0.78984375
500,0,2,0.78984375
501,0,2,0.78984375
502,0,2,0.78984375
503,1,2,0.78984375
504,0,2,0.78984375
505,0,2,0.78984375
506,0,2,0.78984375
507,0,2,0.78984375
508,0,2,0.78984375
509,0,2,0.78984375
510,0,2,0.78984375
511,0,2,0.78984375
512,0,2,0.78984375
513,1,2,0.78984375
514,1,2,0.78984375
515,0,2,0.78984375
516,0,2,0.78984375
517,0,2,0.78984375
518,0,2,0.78984375
519,0,2,0.78984375
520,0,2,0.78984375
521,0,2,0.78984375
522,0,2,0.78984375
523,2,2,0.78984375
524,0,2,0.78984375
525,1,2,0.78984375
526,0,2,0.78984375
527,0,2,0.78984375
528,0,2,0.78984375
529,0,2,0.78984375
530,0,2,0.78984375
531,0,2,0.78984375
532,0,2,0.78984375
533,0,2,0.78984375
534,1,2,0.78984375
535,0,2,0.78984375
536,0,2,0.78984375
537,0,2,0.78984375
538,0,2,0.78984375
539,0,2,0.78984375
540,0,2,0.78984375
541,0,2,0.78984375
542,0,2,0.78984375
543,1,2,0.78984375
544,0,2,0.78984375
545,0,2,0.78984375
546,0,2,0.78984375
547,0,2,0.78984375
548,0,2,0.78984375
549,0,2,0.78984375
550,0,2,0.78984375
551,0,2,0.78984375
552,0,2,0.78984375
553,0,2,0.78984375
554,1,2,0.78984375
555,0,2,0.78984375
556,0,2,0.78984375
557,0,2,0.78984375
558,0,2,0.78984375
559,0,2,0.78984375
560,0,2,0.78984375
561,0,2,0.78984375
562,0,2,0.78984375
563,0,2,0.78984375
564,0,2,0.78984375
565,0,2,0.78984375
566,0,2,0.78984375
567,0,2,0.78984375
568,0,2,0.78984375
569,0,2,0.78984375
570,0,2,0.78984375
571,0,2,0.78984375
572,1,2,0.78984375
573,0,2,0.78984375
574,0,2,0.78984375
575,0,2,0.78984375
576,0,2,0.78984375
577,1,2,0.78984375
578,1,2,0.8856383913180785
579,0,2,0.8856383913180785
580,1,2,0.8856383913180785
581,0,2,0.8856383913180785
582,0,2,0.8856383913180785
583,0,2,0.8856383913180785
584,0,2,0.8856383913180785
585,0,2,0.8856383913180785
586,0,2,0.8856383913180785
587,0,2,0.8856383913180785
588,0,2,0.8856383913180785
589,0,2,0.8856383913180785
590,1,2,0.8856383913180785
591,0,2,0.8856383913180785
592,0,2,0.8856383913180785
593,1,2,0.8856383913180785
594,0,2,0.8856383913180785
595,0,2,0.8856383913180785
596,0,2,0.8856383913180785
597,0,2,0.8856383913180785
598,0,2,0.8856383913180785
599,1,2,0.8856383913180785
600,0,2,0.8856383913180785
601,1,2,0.8856383913180785
602,0,2,0.8856383913180785
603,0,2,0.8856383913180785
604,1,2,0.8856383913180785
605,0,2,0.8856383913180785
606,1,2,0.9375
607,0,2,0.9375
608,0,2,0.9375
609,0,2,0.9375
610,0,2,0.9375
611,0,2,0.9375
612,0,2,0.9375
613,0,2,0.9375
614,1,2,0.9375
615,0,2,0.9375
616,0,2,0.9375
617,0,2,0.9375
618,0,2,0.9375
619,2,2,0.9375
620,0,2,0.9375
621,0,2,0.9375
622,1,2,0.9375
623,1,2,0.9375
624,0,2,0.9375
625,0,2,0.9375
626,0,2,0.9375
627,0,2,0.9375
628,0,2,0.9375
629,0,2,0.9375
630,0,2,0.9375
631,0,2,0.9375
632,0,2,0.9375
633,0,2,0.9375
634,0,2,0.9375
635,0,2,0.9375
636,0,2,0.9375
637,0,2,0.9375
638,0,2,0.9375
639,0,2,0.9375
640,0,2,0.9375
641,1,2,0.9375
642,0,2,0.9375
643,0,2,0.9375
644,0,2,0.9375
645,0,2,0.9375
646,0,2,0.9375
647,0,2,0.9375
648,1,2,0.9375
649,0,2,0.9375
650,1,2,0.9375
651,0,2,0.9375
652,0,2,0.9375
653,1,2,0.9375
654,0,2,0.9375
655,1,2,0.9375
656,0,2,0.9375
657,0,2,0.9375
658,0,2,0.9375
659,0,2,0.9375
660,0,2,0.9375
661,1,2,0.9375
662,0,2,0.9375
663,0,2,0.9375
664,0,2,0.9375
665,0,2,0.9375
666,0,2,0.9375
667,0,2,0.9375
668,0,2,0.9375
669,0,2,0.9375
670,0,2,0.9375
671,0,2,0.9375
672,0,2,0.9375
673,0,2,0.9375
674,0,2,0.9375
675,0,2,0.9375
676,0,2,0.9375
677,1,2,0.9375
678,0,2,0.9375
679,0,2,0.9375
680,0,2,0.9375
681,0,2,0.9375
682,0,2,0.9375
683,0,2,0.9375
684,1,2,0.9375
685,1,2,0.9375
686,0,2,0.9375
687,0,2,0.9375
688,0,2,0.9375
689,0,2,0.9375
690,0,2,0.9375
691,0,2,0.9375
692,0,2,0.9375
693,0,2,0.9375
694,0,2,0.9375
695,0,2,0.9375
696,0,2,0.9375
697,0,2,0.9375
698,0,2,0.9375
699,0,2,0.9375
700,0,2,0.9375
701,0,2,0.9375
702,0,2,0.9375
703,0,2,0.9375
704,0,2,0.9375
705,0,2,0.9375
706,1,2,0.9375
707,0,2,0.9375
708,0,2,0.9375
709,0,2,0.9375
710,0,2,0.9375
711,0,2,0.9375
712,0,2,0.9375
713,0,2,0.9375
714,0,2,0.9375
715,0,2,0.9375
716,0,2,0.9375
717,0,2,0.9375
718,0,2,0.9375
719,0,2,0.9375
720,0,2,0.9375
721,0,2,0.9375
722,0,2,0.9375
723,0,2,0.9375
724,0,2,0.9375
725,1,2,0.9375
726,0,2,0.9375
727,0,2,0.9375
728,0,2,0.9375
729,0,2,0.9375
730,0,2,0.9375
731,0,2,0.9375
732,0,2,0.9375
733,0,2,0.9375
734,0,2,0.9375
735,0,2,0.9375
736,0,2,0.9375
737,0,2,0.9375
738,0,2,0.9375
739,0,2,0.9375
740,0,2,0.9375
741,0,2,0.9375
742,0,2,0.9375
743,0,2,0.9375
744,0,2,0.9375
745,0,2,0.9375
746,0,2,0.9375
747,0,2,0.9375
748,0,2,0.9375
749,0,2,0.9375
750,0,2,0.9375
751,0,2,0.9375
752,0,2,0.9375
753,0,2,0.9375
754,2,2,0.9375
755,0,2,0.9375
756,0,2,0.9375
757,0,2,0.9375
758,0,2,0.9375
759,0,2,0.9375
760,0,2,0.9375
761,0,2,0.9375
762,0,2,0.9375
763,0,2,0.9375
764,0,2,0.9375
765,0,2,0.9375
766,0,2,0.9375
767,0,2,0.9375
768,0,2,0.9375
769,0,2,0.9375
770,0,2,0.9375
771,0,2,0.9375
772,0,2,0.9375
773,0,2,0.9375
774,0,2,0.9375
775,0,2,0.9375
776,0,2,0.9375
777,0,2,0.9375
778,0,2,0.9375
779,0,2,0.9375
780,0,2,0.9375
781,1,2,0.9375
782,0,2,0.9375
783,0,2,0.9375
784,0,2,0.9375
785,0,2,0.9375
786,0,2,0.9375
787,0,2,0.9375
788,0,2,0.9375
789,0,2,0.9375
790,0,2,0.9375
791,0,2,0.9375
792,0,2,0.9375
793,0,2,0.9375
794,0,2,0.9375
795,0,2,0.9375
796,0,2,0.9375
797,0,2,0.9375
798,0,2,0.9375
799,0,2,0.9375
800,0,2,0.9375
801,0,2,0.9375
802,0,2,0.9375
803,0,2,0.9375
804,0,2,0.9375
805,1,2,0.9375
806,0,2,0.9375
807,0,2,0.9375
808,0,2,0.9375
809,0,2,0.9375
810,0,2,0.9375
811,1,2,0.9375
812,0,2,0.9375
813,0,2,0.9375
814,0,2,0.9375
815,0,2,0.9375
816,0,2,0.9375
817,0,2,0.9375
818,0,2,0.9375
819,0,2,0.9375
820,0,2,0.9375
821,0,2,0.9375
822,0,2,0.9375
823,0,2,0.9375
824,0,2,0.9375
825,0,2,0.9375
826,0,2,0.9375
827,0,2,0.9375
828,0,2,0.9375
829,0,2,0.9375
830,0,2,0.9375
831,0,2,0.9375
832,1,2,0.9375
833,0,2,0.9375
834,0,2,0.9375
835,0,2,0.9375
836,0,2,0.9375
837,2,2,0.9375
838,0,2,0.9375
839,0,2,0.9375
840,0,2,0.9375
841,0,2,0.9375
842,0,2,0.9375
843,0,2,0.9375
844,0,2,0.9375
845,0,2,0.9375
846,0,2,0.9375
847,0,2,0.9375
848,0,2,0.9375
849,0,2,0.9375
850,0,2,0.9375
851,0,2,0.9375
852,0,2,0.9375
853,0,2,0.9375
854,0,2,0.9375
855,0,2,0.9375
856,0,2,0.9375
857,0,2,0.9375
858,0,2,0.9375
859,0,2,0.9375
860,1,2,0.9375
861,0,2,0.9375
862,0,2,0.9375
863,0,2,0.9375
864,0,2,0.9375
865,0,2,0.9375
866,0,2,0.9375
867,0,2,0.9375
868,0,2,0.9375
869,0,2,0.9375
870,1,2,0.9375
871,0,2,0.9375
872,0,2,0.9375
873,1,2,0.9375
874,0,2,0.9375
875,0,2,0.9375
876,1,2,0.9375
877,0,2,0.9375
878,0,2,0.9375
879,0,2,0.9375
880,0,2,0.9375
881,0,2,0.9375
882,0,2,0.9375
883,0,2,0.9375
884,0,2,0.9375
885,0,2,0.9375
886,0,2,0.9375
887,0,2,0.9375
888,0,2,0.9375
889,0,2,0.9375
890,0,2,0.9375
891,0,2,0.9375
892,1,2,0.9375
893,0,2,0.9375
894,1,2,0.9375
895,0,2,0.9375
896,0,2,0.9375
897,0,2,0.9375
898,0,2,0.9375
899,1,2,0.9375
900,0,2,0.9375
901,0,2,0.9375
902,0,2,0.9375
903,0,2,0.9375
904,0,2,0.9375
905,0,2,0.9375
906,0,2,0.9375
907,0,2,0.9375
908,0,2,0.9375
909,0,2,0.9375
910,0,2,0.9375
911,0,2,0.9375
912,0,2,0.9375
913,0,2,0.9375
914,0,2,0.9375
915,0,2,0.9375
916,0,2,0.9375
917,0,2,0.9375
918,0,2,0.9375
919,0,2,0.9375
920,0,2,0.9375
921,0,2,0.9375
922,0,2,0.9375
923,0,2,0.9375
924,0,2,0.9375
925,0,2,0.9375
926,0,2,0.9375
927,0,2,0.9375
928,2,2,0.9375
929,0,2,0.9375
930,0,2,0.9375
931,0,2,0.9375
932,0,2,0.9375
933,0,2,0.9375
934,0,2,0.9375
935,0,2,0.9375
936,0,2,0.9375
937,0,2,0.9375
938,0,2,0.9375
939,0,2,0.9375
940,0,2,0.9375
941,0,2,0.9375
942,1,2,0.9375
943,0,2,0.9375
944,1,2,0.9375
945,0,2,0.9375
946,0,2,0.9375
947,0,2,0.9375
948,0,2,0.9375
949,0,2,0.9375
950,0,2,0.9375
951,0,2,0.9375
952,0,2,0.9375
953,0,2,0.9375
954,0,2,0.9375
955,0,2,0.9375
956,0,2,0.9375
957,0,2,0.9375
958,0,2,0.9375
959,0,2,0.9375
960,1,2,0.9375
961,0,2,0.9375
962,0,2,0.9375
963,1,2,0.9375
964,0,2,0.9375
965,0,2,0.9375
966,0,2,0.9375
967,0,2,0.9375
968,0,2,0.9375
969,1,2,0.9375
970,0,2,0.9375
971,0,2,0.9375
972,0,2,0.9375
973,0,2,0.9375
974,0,2,0.9375
975,0,2,0.9375
976,1,2,0.9375
977,0,2,0.9375
978,0,2,0.9375
979,0,2,0.9375
980,0,2,0.9375
981,0,2,0.9375
982,0,2,0.9375
983,0,2,0.9375
984,0,2,0.9375
985,0,2,0.9375
986,0,2,0.9375
987,0,2,0.9375
988,0,2,0.9375
989,0,2,0.9375
990,0,2,0.9375
991,0,2,0.9375
992,0,2,0.9375
993,0,2,0.9375
994,0,2,0.9375
995,0,2,0.9375
996,0,2,0.9375
997,0,2,0.9375
998,0,2,0.9375
999,0,2,0.9375
1000,0,2,0.9375
1001,0,2,0.9375
1002,0,2,0.9375
1003,0,2,0.9375
1004,1,2,0.9375
1005,0,2,0.9375
1006,0,2,0.9375
1007,0,2,0.9375
1008,0,2,0.9375
1009,0,2,0.9375
1010,0,2,0.9375
1011,0,2,0.9375
1012,0,2,0.9375
1013,0,2,0.9375
1014,0,2,0.9375
1015,0,2,0.9375
1016,0,2,0.9375
1017,0,2,0.9375
1018,0,2,0.9375
1019,0,2,0.9375
1020,1,2,0.9375
1021,0,2,0.9375
1022,0,2,0.9375
1023,0,2,0.9375
1024,0,2,0.9375
1025,0,2,0.9375
1026,0,2,0.9375
1027,0,2,0.9375
1028,0,2,0.9375
1029,0,2,0.9375
1030,0,2,0.9375
1031,0,2,0.9375
1032,0,2,0.9375
1033,0,2,0.9375
1034,0,2,0.9375
1035,0,2,0.9375
1036,0,2,0.9375
1037,0,2,0.9375
1038,0,2,0.9375
1039,0,2,0.9375
1040,0,2,0.9375
1041,0,2,0.9375
1042,0,2,0.9375
1043,0,2,0.9375
1044,0,2,0.9375
1045,1,2,0.9375
1046,0,2,0.9375
1047,0,2,0.9375
1048,0,2,0.9375
1049,0,2,0.9375
1050,0,2,0.9375
1051,0,2,0.9375
1052,0,2,0.9375
1053,0,2,0.9375
1054,0,2,0.9375
1055,0,2,0.9375
1056,0,2,0.9375
1057,0,2,0.9375
1058,0,2,0.9375
1059,0,2,0.9375
1060,0,2,0.9375
1061,0,2,0.9375
1062,0,2,0.9375
1063,0,2,0.9375
1064,0,2,0.9375
1065,0,2,0.9375
1066,0,2,0.9375
1067,0,2,0.9375
1068,0,2,0.9375
1069,0,2,0.9375
1070,0,2,0.9375
1071,3,3,0.9375
1072,0,3,0.9375
1073,0,3,0.9375
1074,0,3,0.9375
1075,0,3,0.9375
1076,0,3,0.9375
1077,0,3,0.9375
1078,0,3,0.9375
1079,0,3,0.9375
1080,0,3,0.9375
1081,2,3,0.9375
1082,0,3,0.9375
1083,0,3,0.9375
1084,0,3,0.9375
1085,0,3,0.9375
1086,0,3,0.9375
1087,0,3,0.9375
1088,0,3,0.9375
1089,0,3,0.9375
1090,0,3,0.9375
1091,0,3,0.9375
1092,0,3,0.9375
1093,0,3,0.9375
1094,0,3,0.9375
1095,0,3,0.9375
1096,0,3,0.9375
1097,0,3,0.9375
1098,0,3,0.9375
1099,0,3,0.9375
1100,0,3,0.9375
1101,0,3,0.9375
1102,0,3,0.9375
1103,0,3,0.9375
1104,0,3,0.9375
1105,0,3,0.9375
1106,0,3,0.9375
1107,0,3,0.9375
1108,0,3,0.9375
1109,0,3,0.9375
1110,0,3,0.9375
1111,0,3,0.9375
1112,0,3,0.9375
1113,0,3,0.9375
1114,0,3,0.9375
1115,0,3,0.9375
1116,1,3,0.9375
1117,0,3,0.9375
1118,0,3,0.9375
1119,0,3,0.9375
1120,0,3,0.9375
1121,0,3,0.9375
1122,0,3,0.9375
1123,0,3,0.9375
1124,0,3,0.9375
1125,0,3,0.9375
1126,0,3,0.9375
1127,0,3,0.9375
1128,0,3,0.9375
1129,1,3,0.9375
1130,0,3,0.9375
1131,0,3,0.9375
1132,0,3,0.9375
1133,1,3,0.9375
1134,0,3,0.9375
1135,0,3,0.9375
1136,0,3,0.9375
1137,0,3,0.9375
1138,1,3,0.9375
1139,0,3,0.9375
1140,0,3,0.9375
1141,0,3,0.9375
1142,0,3,0.9375
1143,0,3,0.9375
1144,0,3,0.9375
1145,0,3,0.9375
1146,0,3,0.9375
1147,0,3,0.9375
1148,0,3,0.9375
1149,0,3,0.9375
1150,0,3,0.9375
1151,0,3,0.9375
1152,0,3,0.9375
1153,0,3,0.9375
1154,0,3,0.9375
1155,0,3,0.9375
1156,0,3,0.9375
1157,0,3,0.9375
1158,0,3,0.9375
1159,0,3,0.9375
1160,0,3,0.9375
1161,0,3,0.9375
1162,0,3,0.9375
1163,0,3,0.9375
1164,0,3,0.9375
1165,0,3,0.9375
1166,0,3,0.9375
1167,0,3,0.9375
1168,0,3,0.9375
1169,0,3,0.9375
1170,0,3,0.9375
1171,0,3,0.9375
1172,0,3,0.9375
1173,0,3,0.9375
1174,0,3,0.9375
1175,0,3,0.9375
1176,0,3,0.9375
1177,0,3,0.9375
1178,0,3,0.9375
1179,1,3,0.9375
1180,0,3,0.9375
1181,0,3,0.9375
1182,0,3,0.9375
1183,0,3,0.9375
1184,0,3,0.9375
1185,0,3,0.9375
1186,0,3,0.9375
1187,0,3,0.9375
1188,0,3,0.9375
1189,0,3,0.9375
